source,target,attributes,relation_type
235424,238388,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238367,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238529,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238570,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238550,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238590,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238610,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235424,238630,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238286,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238306,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238327,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238347,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238388,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238367,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238529,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238570,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238550,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238590,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238610,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235444,238630,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238286,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238306,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238327,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238347,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238388,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238367,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238529,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238570,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238550,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238590,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238610,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235465,238630,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238286,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238306,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238327,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238347,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238388,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238367,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238529,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238570,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238550,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238590,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238610,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235505,238630,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238286,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238306,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238327,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238347,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238388,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238367,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238529,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238570,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238550,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238590,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238610,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
235485,238630,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
238286,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238286,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238286,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238306,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238306,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238306,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238327,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238327,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238327,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238347,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238347,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238347,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238388,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238388,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238388,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238367,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238367,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238367,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238529,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238529,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238529,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238570,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238570,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238570,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238550,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238550,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238550,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238590,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238590,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238590,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238610,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238610,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238610,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
238630,269727,"{'time': 96.8256, 'inv_time': 0.010327847180910834}",RELATED_TO
238630,271463,"{'time': 53.25407999999999, 'inv_time': 0.018777903965292428}",RELATED_TO
238630,271634,"{'time': 29.04768, 'inv_time': 0.03442615726970278}",RELATED_TO
269727,239210,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239221,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239244,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239255,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239266,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239300,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239356,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239345,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239544,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239579,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239591,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239601,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239657,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239691,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239681,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239703,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239725,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239747,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239771,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239815,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
269727,239793,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239210,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239221,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239244,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239255,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239266,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239300,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239356,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239345,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239544,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239579,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239591,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239601,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239657,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239691,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239681,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239703,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239725,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239747,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239771,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239815,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271463,239793,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239210,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239221,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239244,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239255,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239277,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239266,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239300,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239356,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239345,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239544,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239579,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239591,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239601,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239657,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239691,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239681,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239703,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239725,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239747,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239771,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239815,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
271634,239793,"{'time': 1.6655642200293137, 'inv_time': 0.6003971434871482}",RELATED_TO
239210,238428,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
239210,238448,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
239210,238408,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
239210,238468,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
239210,238509,"{'time': 2.360190352500001, 'inv_time': 0.42369463926533}",RELATED_TO
